,train,val,test
0,BRACS_745,BRACS_1370,BRACS_1852
1,BRACS_758,BRACS_1994,BRACS_3281
2,BRACS_760,BRACS_1412,BRACS_1329
3,BRACS_761,BRACS_1582,BRACS_1972
4,BRACS_1241,BRACS_1779,BRACS_1605
5,BRACS_1242,BRACS_1423,BRACS_1664
6,BRACS_1248,BRACS_1850,BRACS_1003659
7,BRACS_1251,BRACS_3271,BRACS_1833
8,BRACS_1253,BRACS_1511,BRACS_1330
9,BRACS_1259,BRACS_1249,BRACS_1240
10,BRACS_1273,BRACS_1336,BRACS_1318
11,BRACS_1274,BRACS_1901,BRACS_1485
12,BRACS_1320,BRACS_3283,BRACS_3298
13,BRACS_1321,BRACS_1603,BRACS_1255
14,BRACS_1322,BRACS_1942,BRACS_1003734
15,BRACS_1324,BRACS_1667,BRACS_3313
16,BRACS_1325,BRACS_1409,BRACS_1837
17,BRACS_1327,BRACS_1594,BRACS_1791
18,BRACS_1338,BRACS_1606,BRACS_1617
19,BRACS_1408,BRACS_1783,BRACS_1609
20,BRACS_1480,BRACS_1595,BRACS_1270
21,BRACS_1483,BRACS_1295,BRACS_1786
22,BRACS_1493,BRACS_1646,BRACS_1362
23,BRACS_1508,BRACS_1288,BRACS_1411
24,BRACS_1583,BRACS_1289,BRACS_740
25,BRACS_1593,BRACS_3301,BRACS_291
26,BRACS_1612,BRACS_1643,BRACS_1654
27,BRACS_1620,BRACS_1293,BRACS_1394
28,BRACS_1631,BRACS_738,BRACS_1831
29,BRACS_1633,BRACS_1235,BRACS_756
30,BRACS_1634,BRACS_750,BRACS_280
31,BRACS_1640,BRACS_759,BRACS_1003731
32,BRACS_1655,BRACS_1406,BRACS_1003698
33,BRACS_1656,BRACS_1003708,BRACS_1639
34,BRACS_1659,BRACS_1356,BRACS_1284
35,BRACS_1660,BRACS_300,BRACS_1773
36,BRACS_1661,BRACS_1865,BRACS_1003693
37,BRACS_1665,BRACS_1814,BRACS_1975
38,BRACS_1666,BRACS_1250,BRACS_3266
39,BRACS_1668,BRACS_1878,BRACS_1862
40,BRACS_1669,BRACS_1497,BRACS_1970
41,BRACS_1772,BRACS_1888,BRACS_1367
42,BRACS_1784,BRACS_1602,BRACS_1003697
43,BRACS_1796,BRACS_1597,BRACS_1816
44,BRACS_1832,BRACS_1931,BRACS_737
45,BRACS_1839,BRACS_1003713,BRACS_1579
46,BRACS_1841,BRACS_1385,BRACS_1632
47,BRACS_1866,BRACS_1978,BRACS_1003716
48,BRACS_1869,BRACS_1645,BRACS_3282
49,BRACS_1879,BRACS_1911,BRACS_1982
50,BRACS_1880,BRACS_1228,BRACS_1503
51,BRACS_1890,BRACS_1925,BRACS_1895
52,BRACS_1893,BRACS_1825,BRACS_1808
53,BRACS_1900,BRACS_1844,BRACS_1795
54,BRACS_1902,,
55,BRACS_1904,,
56,BRACS_1905,,
57,BRACS_1924,,
58,BRACS_1948,,
59,BRACS_1960,,
60,BRACS_1961,,
61,BRACS_1962,,
62,BRACS_1964,,
63,BRACS_1965,,
64,BRACS_1966,,
65,BRACS_1967,,
66,BRACS_1986,,
67,BRACS_1988,,
68,BRACS_1989,,
69,BRACS_2000,,
70,BRACS_2002,,
71,BRACS_2004,,
72,BRACS_3268,,
73,BRACS_3269,,
74,BRACS_3270,,
75,BRACS_3272,,
76,BRACS_3274,,
77,BRACS_3276,,
78,BRACS_3279,,
79,BRACS_3309,,
80,BRACS_3311,,
81,BRACS_3312,,
82,BRACS_3334,,
83,BRACS_3335,,
84,BRACS_3336,,
85,BRACS_1003658,,
86,BRACS_1003668,,
87,BRACS_1003669,,
88,BRACS_1003671,,
89,BRACS_1003672,,
90,BRACS_1003686,,
91,BRACS_1003700,,
92,BRACS_1003706,,
93,BRACS_1003710,,
94,BRACS_1003724,,
95,BRACS_1003725,,
96,BRACS_1003730,,
97,BRACS_264,,
98,BRACS_1842,,
99,BRACS_1843,,
100,BRACS_1845,,
101,BRACS_1846,,
102,BRACS_1847,,
103,BRACS_1851,,
104,BRACS_1870,,
105,BRACS_1906,,
106,BRACS_1940,,
107,BRACS_3324,,
108,BRACS_1275,,
109,BRACS_1276,,
110,BRACS_1424,,
111,BRACS_1608,,
112,BRACS_1980,,
113,BRACS_3295,,
114,BRACS_3296,,
115,BRACS_3300,,
116,BRACS_3337,,
117,BRACS_1244,,
118,BRACS_1326,,
119,BRACS_1335,,
120,BRACS_1337,,
121,BRACS_1495,,
122,BRACS_1498,,
123,BRACS_1581,,
124,BRACS_1596,,
125,BRACS_1604,,
126,BRACS_1618,,
127,BRACS_1621,,
128,BRACS_1642,,
129,BRACS_1780,,
130,BRACS_1782,,
131,BRACS_1785,,
132,BRACS_1787,,
133,BRACS_1789,,
134,BRACS_1792,,
135,BRACS_1793,,
136,BRACS_1834,,
137,BRACS_1836,,
138,BRACS_1873,,
139,BRACS_1881,,
140,BRACS_1914,,
141,BRACS_1917,,
142,BRACS_1918,,
143,BRACS_1946,,
144,BRACS_1949,,
145,BRACS_1957,,
146,BRACS_1958,,
147,BRACS_1959,,
148,BRACS_1963,,
149,BRACS_1993,,
150,BRACS_1995,,
151,BRACS_1996,,
152,BRACS_1997,,
153,BRACS_2001,,
154,BRACS_2005,,
155,BRACS_3273,,
156,BRACS_3278,,
157,BRACS_3310,,
158,BRACS_3317,,
159,BRACS_1003685,,
160,BRACS_1003705,,
161,BRACS_1003707,,
162,BRACS_1334,,
163,BRACS_1416,,
164,BRACS_1619,,
165,BRACS_1821,,
166,BRACS_1824,,
167,BRACS_1848,,
168,BRACS_1853,,
169,BRACS_1896,,
170,BRACS_1952,,
171,BRACS_265,,
172,BRACS_1591,,
173,BRACS_1592,,
174,BRACS_3284,,
175,BRACS_1003661,,
176,BRACS_281,,
177,BRACS_283,,
178,BRACS_288,,
179,BRACS_295,,
180,BRACS_297,,
181,BRACS_298,,
182,BRACS_311,,
183,BRACS_734,,
184,BRACS_747,,
185,BRACS_748,,
186,BRACS_749,,
187,BRACS_752,,
188,BRACS_753,,
189,BRACS_754,,
190,BRACS_757,,
191,BRACS_773,,
192,BRACS_1231,,
193,BRACS_1232,,
194,BRACS_1233,,
195,BRACS_1263,,
196,BRACS_1265,,
197,BRACS_1272,,
198,BRACS_1277,,
199,BRACS_1279,,
200,BRACS_1287,,
201,BRACS_1292,,
202,BRACS_1357,,
203,BRACS_1358,,
204,BRACS_1360,,
205,BRACS_1374,,
206,BRACS_1407,,
207,BRACS_1477,,
208,BRACS_1478,,
209,BRACS_1484,,
210,BRACS_1487,,
211,BRACS_1516,,
212,BRACS_1635,,
213,BRACS_1636,,
214,BRACS_1637,,
215,BRACS_1638,,
216,BRACS_1647,,
217,BRACS_1648,,
218,BRACS_1649,,
219,BRACS_1650,,
220,BRACS_1652,,
221,BRACS_1810,,
222,BRACS_1812,,
223,BRACS_1827,,
224,BRACS_1828,,
225,BRACS_1829,,
226,BRACS_1830,,
227,BRACS_1875,,
228,BRACS_1984,,
229,BRACS_3289,,
230,BRACS_3290,,
231,BRACS_3291,,
232,BRACS_3293,,
233,BRACS_3294,,
234,BRACS_3305,,
235,BRACS_3308,,
236,BRACS_3314,,
237,BRACS_3315,,
238,BRACS_3316,,
239,BRACS_3319,,
240,BRACS_3320,,
241,BRACS_3321,,
242,BRACS_1003667,,
243,BRACS_1003670,,
244,BRACS_1003673,,
245,BRACS_1003677,,
246,BRACS_1003678,,
247,BRACS_1003684,,
248,BRACS_1003692,,
249,BRACS_1003699,,
250,BRACS_1003703,,
251,BRACS_1003709,,
252,BRACS_1003721,,
253,BRACS_1003722,,
254,BRACS_1003723,,
255,BRACS_1003727,,
256,BRACS_1003732,,
257,BRACS_286,,
258,BRACS_292,,
259,BRACS_301,,
260,BRACS_305,,
261,BRACS_310,,
262,BRACS_1286,,
263,BRACS_1413,,
264,BRACS_1414,,
265,BRACS_1578,,
266,BRACS_1580,,
267,BRACS_1587,,
268,BRACS_1590,,
269,BRACS_1817,,
270,BRACS_1823,,
271,BRACS_1826,,
272,BRACS_1908,,
273,BRACS_1910,,
274,BRACS_3323,,
275,BRACS_739,,
276,BRACS_1361,,
277,BRACS_1368,,
278,BRACS_1392,,
279,BRACS_1393,,
280,BRACS_1395,,
281,BRACS_1798,,
282,BRACS_743,,
283,BRACS_1239,,
284,BRACS_1257,,
